Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
284,1163264,16.073225,0.6982,0.3956,0.5082,1620.20,2.75
285,1167360,16.282984,0.8246,0.4489,0.5343,1838.56,2.75
286,1171456,16.752321,0.7238,0.5229,0.5131,2141.60,5.5
287,1175552,16.528102,0.4454,0.4256,0.5385,1743.39,2.625
288,1179648,16.267522,0.5735,0.4990,0.5241,2043.74,5.375
289,1183744,16.671757,0.4421,0.4860,0.5219,1990.71,5.5
290,1187840,16.352821,0.3601,0.3424,0.4822,1402.51,10.875
291,1191936,16.123420,0.5858,0.4269,0.5163,1748.77,8.125
292,1196032,16.410306,0.5516,0.4453,0.5269,1823.75,2.625
293,1200128,16.848500,0.7999,0.4087,0.5224,1673.96,5.5
294,1204224,16.058062,0.1918,0.4839,0.5175,1982.06,5.375
295,1208320,15.936371,0.6464,0.4591,0.5468,1880.44,5.5
296,1212416,16.602660,0.9792,0.4230,0.5254,1732.74,2.75
297,1216512,16.830475,0.7226,0.4643,0.5538,1901.60,2.75
298,1220608,16.580339,0.9159,0.5910,0.5469,2420.92,0.0
299,1224704,16.303082,0.2004,0.5963,0.5282,2442.45,8.125
300,1228800,16.789175,0.5226,0.3365,0.4869,1378.47,5.375
301,1232896,16.323959,0.8444,0.5500,0.5624,2252.79,2.75
302,1236992,16.202282,0.4772,0.6533,0.5116,2676.10,8.25
303,1241088,16.486412,0.6698,0.4319,0.5001,1769.09,2.75
304,1245184,16.499926,0.5866,0.4455,0.5465,1824.96,5.5
305,1249280,16.440001,0.5133,0.4888,0.5471,2002.21,5.5
306,1253376,16.623798,0.6916,0.4713,0.5383,1930.62,2.75
307,1257472,16.357594,0.4468,0.4969,0.5302,2035.46,5.5
308,1261568,16.329580,0.8015,0.3702,0.5021,1516.19,8.125
309,1265664,16.228708,0.6871,0.5268,0.5481,2157.66,2.75
310,1269760,16.549081,0.6520,0.5019,0.5255,2055.91,10.875
311,1273856,16.429847,0.4891,0.4646,0.5498,1903.05,2.75
312,1277952,16.552655,0.7234,0.4959,0.5397,2031.12,5.5
313,1282048,16.055045,0.6152,0.4601,0.5473,1884.64,5.5
314,1286144,16.880270,0.6460,0.4078,0.4938,1670.54,13.5
