Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
207,1695744,141.804654,0.7311,0.4166,0.5037,3412.45,8.1875
208,1703936,141.895505,0.7527,0.4863,0.5215,3984.16,6.875
209,1712128,141.750656,0.5867,0.4606,0.5327,3773.56,8.125
210,1720320,142.530770,0.7047,0.5289,0.5377,4332.73,5.375
211,1728512,142.874345,0.3794,0.4433,0.5219,3631.16,9.25
212,1736704,142.194824,0.6824,0.5164,0.5328,4230.31,5.875
213,1744896,141.819506,0.8438,0.5123,0.5176,4196.45,9.4375
214,1753088,141.671935,0.6141,0.4949,0.5284,4054.40,8.25
215,1761280,142.154944,0.6828,0.4963,0.5035,4065.77,10.875
216,1769472,142.445403,0.4155,0.4810,0.5160,3940.44,6.875
217,1777664,142.249802,0.2169,0.4167,0.4895,3413.83,16.25
218,1785856,141.990890,0.7824,0.5087,0.5338,4167.34,6.3125
219,1794048,141.853298,0.4113,0.4587,0.5170,3757.94,11.25
220,1802240,142.275168,0.8079,0.4771,0.5147,3908.21,6.75
221,1810432,141.996817,0.6582,0.4412,0.5036,3614.23,9.5625
222,1818624,142.473262,0.9097,0.4475,0.5535,3665.88,5.5
223,1826816,141.605323,0.4071,0.4846,0.4902,3969.60,17.4375
224,1835008,142.205457,0.6914,0.4916,0.5484,4027.35,0.25
225,1843200,142.217482,0.5892,0.5902,0.5116,4834.65,12.25
226,1851392,141.846997,0.6396,0.4050,0.5017,3317.65,7.75
227,1859584,142.212084,0.2398,0.4953,0.5120,4057.82,11.4375
228,1867776,141.676660,0.5288,0.4804,0.5193,3935.42,7.75
229,1875968,141.921237,0.3334,0.4507,0.5228,3692.43,9.4375
230,1884160,141.494426,0.5218,0.5477,0.5208,4486.61,11.875
231,1892352,141.279602,0.5292,0.4404,0.5274,3608.09,5.625
232,1900544,141.929750,0.6247,0.5016,0.5039,4109.34,12.625
233,1908736,142.026664,0.3821,0.4484,0.5125,3673.30,11.875
234,1916928,141.556942,0.4392,0.4483,0.5059,3672.70,9.5625
235,1925120,141.032336,0.1372,0.4775,0.5158,3912.02,10.8125
236,1933312,141.941427,0.3981,0.4790,0.5026,3923.96,10.8125
237,1941504,141.928470,0.4939,0.4951,0.5117,4056.00,16.1875
238,1949696,142.013255,0.5557,0.4470,0.5103,3661.86,7.0625
239,1957888,142.191179,0.5085,0.4590,0.5114,3760.44,13.25
240,1966080,141.886438,0.7944,0.5072,0.5110,4155.14,9.875
241,1974272,142.279797,0.6415,0.4503,0.5113,3688.55,10.6875
242,1982464,142.432042,0.4912,0.5631,0.5297,4613.27,8.0
243,1990656,141.708619,0.2634,0.4258,0.4957,3487.76,13.75
244,1998848,141.906824,0.5541,0.5358,0.5183,4389.26,8.5625
245,2007040,141.157297,0.4564,0.4150,0.4993,3399.29,10.4375
246,2015232,142.083831,0.7005,0.4494,0.5143,3681.75,10.8125
247,2023424,141.498628,0.4571,0.4616,0.5237,3781.60,9.6875
248,2031616,142.159688,0.4765,0.5129,0.5194,4201.56,9.3125
249,2039808,141.572778,0.6425,0.4007,0.4999,3282.52,12.3125
250,2048000,141.761689,0.7177,0.5665,0.5063,4640.75,9.5625
251,2056192,141.748584,0.6087,0.4193,0.5145,3435.00,8.125
252,2064384,141.701748,0.4767,0.4628,0.5132,3790.96,12.25
253,2072576,141.635692,0.5191,0.4167,0.4817,3413.80,13.625
254,2080768,141.509371,0.5444,0.5063,0.5163,4147.86,9.5625
255,2088960,141.667885,0.4772,0.3994,0.5029,3271.88,10.375
256,2097152,141.862019,0.6073,0.5232,0.5204,4285.83,11.25
257,2105344,141.561514,0.5070,0.4633,0.4984,3795.36,9.5
258,2113536,142.528412,0.5860,0.3981,0.4883,3261.59,10.8125
259,2121728,141.920960,0.3647,0.4770,0.5167,3907.19,12.25
260,2129920,141.158610,0.6987,0.4886,0.5206,4002.82,9.4375
261,2138112,141.346908,0.2662,0.4488,0.4979,3676.39,14.9375
262,2146304,142.834296,0.3853,0.5003,0.5088,4098.35,9.5
263,2154496,141.773697,0.6496,0.4188,0.5126,3431.16,8.0625
264,2162688,142.103163,0.4099,0.4368,0.4997,3578.46,12.75
265,2170880,142.361451,0.5266,0.4959,0.5167,4062.24,10.4375
266,2179072,142.183413,0.5371,0.4728,0.5044,3872.93,10.0
267,2187264,141.709555,0.3281,0.3971,0.4902,3253.05,13.0625
268,2195456,141.254109,0.5309,0.4913,0.5216,4024.86,10.75
269,2203648,141.090846,0.5564,0.4032,0.5024,3302.93,9.75
270,2211840,141.692135,0.2966,0.5230,0.5023,4284.62,10.9375
271,2220032,141.479554,0.5346,0.4138,0.4953,3390.18,12.1875
272,2228224,141.684597,0.6693,0.5255,0.5315,4304.60,9.625
273,2236416,141.451504,0.3352,0.5239,0.5169,4291.89,9.5
