Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
192,786432,80.424250,0.3594,0.2829,0.4669,1158.74,5.5
193,790528,80.618168,0.6398,0.3289,0.4851,1347.36,6.0
194,794624,82.443487,0.9958,0.2939,0.4820,1203.69,2.25
195,798720,79.783825,0.7503,0.3650,0.5179,1495.06,5.5
196,802816,78.937829,0.8084,0.3868,0.5374,1584.53,0.0
197,806912,78.531336,0.7963,0.5178,0.5741,2121.00,0.0
198,811008,78.423345,0.9761,0.4395,0.5531,1800.25,0.0
199,815104,78.485870,1.1553,0.4701,0.5531,1925.32,0.0
200,819200,80.100153,1.0873,0.3774,0.5061,1545.80,0.0
201,823296,78.376037,0.7803,0.3386,0.5177,1386.78,2.75
202,827392,77.824565,0.2866,0.3916,0.5178,1604.11,2.75
203,831488,77.301559,0.8966,0.4246,0.5158,1739.25,0.0
204,835584,77.674155,0.5566,0.2257,0.4745,924.47,0.0
205,839680,77.444584,0.1672,0.2834,0.4821,1160.97,0.0
206,843776,77.980403,0.4125,0.2703,0.5018,1107.28,0.0
207,847872,79.385221,1.0480,0.3979,0.5349,1629.75,0.0
208,851968,78.518095,0.4368,0.4796,0.5348,1964.31,2.625
209,856064,78.464090,0.5732,0.3920,0.5455,1605.53,2.625
210,860160,80.507940,0.7108,0.3668,0.5189,1502.35,0.0
211,864256,79.486973,1.1069,0.2872,0.4878,1176.39,8.125
212,868352,79.619092,1.3246,0.4042,0.5812,1655.55,0.0
213,872448,77.872115,0.9657,0.5046,0.5529,2066.90,0.0
214,876544,77.037864,0.6035,0.4857,0.5451,1989.57,2.75
215,880640,77.851105,0.9837,0.4163,0.5687,1705.16,2.75
216,884736,77.867203,0.6943,0.5059,0.5589,2072.30,0.0
217,888832,77.800790,1.0780,0.5457,0.5571,2235.20,0.0
218,892928,76.272780,0.6577,0.4686,0.5474,1919.44,5.5
219,897024,77.266108,0.5996,0.4158,0.5202,1703.27,8.0
220,901120,76.734859,0.7790,0.3415,0.5018,1398.99,2.625
221,905216,77.367112,0.5797,0.2866,0.4581,1173.91,2.75
222,909312,77.907823,0.7091,0.2597,0.4633,1063.61,0.0
223,913408,77.158619,0.3647,0.3983,0.4948,1631.36,2.75
224,917504,77.783608,1.1049,0.3831,0.5428,1569.34,2.625
225,921600,77.248380,1.7145,0.4277,0.5885,1751.97,0.0
226,925696,77.323493,0.2856,0.5030,0.5131,2060.20,11.75
227,929792,77.108348,0.8087,0.3003,0.4903,1230.16,1.875
228,933888,77.069057,0.5403,0.3966,0.5183,1624.29,4.75
229,937984,77.362083,0.9384,0.3531,0.5278,1446.11,0.75
230,942080,77.158103,1.4831,0.4623,0.5763,1893.50,0.0
231,946176,76.825762,1.3433,0.4751,0.5806,1945.88,0.0
232,950272,77.549011,0.5547,0.5288,0.5180,2165.86,5.375
233,954368,76.776501,0.5806,0.4535,0.5575,1857.51,0.0
234,958464,77.747895,0.8863,0.4743,0.5392,1942.94,2.75
235,962560,76.971246,0.7483,0.4424,0.5367,1812.22,5.375
236,966656,76.877340,0.7259,0.4934,0.5412,2021.12,5.25
237,970752,76.866515,1.0492,0.4624,0.5541,1893.92,2.625
238,974848,78.123806,1.3670,0.4788,0.5583,1961.12,0.0
239,978944,77.014734,0.8123,0.3550,0.5334,1454.04,5.5
240,983040,76.563203,0.1240,0.4837,0.5132,1981.06,5.375
241,987136,77.028219,0.7166,0.4895,0.5425,2004.85,2.75
242,991232,77.576336,0.6295,0.4979,0.5240,2039.40,5.5
243,995328,77.773287,0.7921,0.3842,0.4879,1573.54,11.0
244,999424,77.510598,0.6909,0.4732,0.5431,1938.20,0.0
245,1003520,76.618425,0.5712,0.4355,0.4953,1783.95,13.625
246,1007616,76.779946,0.4324,0.3421,0.4952,1401.35,2.75
247,1011712,77.138835,1.0156,0.4348,0.5135,1780.97,2.25
